trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
550890,1876,1998-03-05,VYDAJ,PREVOD NA UCET,723,52211, ,YZ,2049482.0
550891,1876,1998-04-05,VYDAJ,PREVOD NA UCET,723,47113, ,YZ,2049482.0
550892,1876,1998-05-05,VYDAJ,PREVOD NA UCET,723,45545, ,YZ,2049482.0
550893,1876,1998-06-05,VYDAJ,PREVOD NA UCET,723,47286, ,YZ,2049482.0
550894,1876,1998-07-05,VYDAJ,PREVOD NA UCET,723,23051, ,YZ,2049482.0
550895,1876,1998-08-05,VYDAJ,PREVOD NA UCET,723,30807, ,YZ,2049482.0
550896,1876,1998-09-05,VYDAJ,PREVOD NA UCET,723,39510, ,YZ,2049482.0
550913,1876,1998-02-06,VYDAJ,VYBER,8100,48543,,,0.0
550914,1876,1998-03-18,VYDAJ,VYBER,8500,54216,,,0.0
550915,1876,1998-04-09,VYDAJ,VYBER,11200,53907,,,0.0
550916,1876,1998-05-13,VYDAJ,VYBER,6800,56739,,,0.0
550917,1876,1998-06-18,VYDAJ,VYBER,10700,23648,,,0.0
550918,1876,1998-07-11,VYDAJ,VYBER,6900,34145,,,0.0
550919,1876,1998-08-24,VYDAJ,VYBER,7700,40072,,,0.0
550925,1876,1998-06-10,VYDAJ,VYBER,45440,28837,,,
550945,1876,1998-06-15,VYDAJ,VYBER,3360,23148,,,
550946,1876,1998-03-18,VYDAJ,VYBER,5160,62716,,,
550962,1876,1998-02-28,VYDAJ,VYBER,15,52934,SLUZBY,,
550963,1876,1998-03-31,VYDAJ,VYBER,15,47836,SLUZBY,,
550964,1876,1998-04-30,VYDAJ,VYBER,15,46268,SLUZBY,,
550965,1876,1998-05-31,VYDAJ,VYBER,15,48009,SLUZBY,,
550966,1876,1998-06-30,VYDAJ,VYBER,15,23774,SLUZBY,,
550967,1876,1998-07-31,VYDAJ,VYBER,15,31530,SLUZBY,,
550968,1876,1998-08-31,VYDAJ,VYBER,15,40233,SLUZBY,,
550972,1876,1997-10-20,PRIJEM,VKLAD,6700,25594,,,
550973,1876,1997-11-19,VYDAJ,VYBER,5900,37729,,,
550974,1876,1997-12-19,VYDAJ,VYBER,14200,50647,,,
550975,1876,1998-01-18,VYDAJ,VYBER,12400,56421,,,
550976,1876,1998-02-17,VYDAJ,VYBER,11500,52708,,,
550977,1876,1998-03-19,VYDAJ,VYBER,6600,47616,,,
550978,1876,1998-04-18,VYDAJ,VYBER,5500,46078,,,
550979,1876,1998-05-18,VYDAJ,VYBER,6600,47810,,,
550980,1876,1998-06-17,PRIJEM,VKLAD,11200,34348,,,
550981,1876,1998-07-17,VYDAJ,VYBER,400,31416,,,
550982,1876,1998-08-16,PRIJEM,VKLAD,1300,47772,,,
553926,1886,1996-03-05,PRIJEM,VKLAD,700,700,,,
553929,1886,1996-03-13,PRIJEM,PREVOD Z UCTU,27076,27776,,GH,89568221.0
553930,1886,1996-04-13,PRIJEM,PREVOD Z UCTU,27076,53823,,GH,89568221.0
553931,1886,1996-05-13,PRIJEM,PREVOD Z UCTU,27076,64780,,GH,89568221.0
553932,1886,1996-06-13,PRIJEM,PREVOD Z UCTU,40614,83546,,GH,89568221.0
553933,1886,1996-07-13,PRIJEM,PREVOD Z UCTU,27076,76439,,GH,89568221.0
554064,1886,1996-07-16,VYDAJ,VYBER,1800,74639,,,
554114,1886,1996-04-04,VYDAJ,VYBER,1100,26747,,,
554115,1886,1996-05-04,VYDAJ,VYBER,16300,37704,,,
554116,1886,1996-06-03,VYDAJ,VYBER,22100,42932,,,
554117,1886,1996-07-03,VYDAJ,VYBER,34500,49363,,,
3592645,1886,1996-03-31,PRIJEM,,71,27847,UROK,,
3592646,1886,1996-04-30,PRIJEM,,181,54004,UROK,,
3592647,1886,1996-05-31,PRIJEM,,252,65032,UROK,,
3592648,1886,1996-06-30,PRIJEM,,317,83863,UROK,,
554587,1888,1996-10-21,PRIJEM,VKLAD,300,300,,,
554598,1888,1996-11-05,PRIJEM,PREVOD Z UCTU,28840,29140,,GH,95071893.0
554599,1888,1996-12-05,PRIJEM,PREVOD Z UCTU,43260,68978,,GH,95071893.0
554600,1888,1997-01-05,PRIJEM,PREVOD Z UCTU,28840,73392,,GH,95071893.0
554601,1888,1997-02-05,PRIJEM,PREVOD Z UCTU,28840,73501,,GH,95071893.0
554602,1888,1997-03-05,PRIJEM,PREVOD Z UCTU,28840,78725,,GH,95071893.0
554603,1888,1997-04-05,PRIJEM,PREVOD Z UCTU,28840,68038,,GH,95071893.0
554604,1888,1997-05-05,PRIJEM,PREVOD Z UCTU,28840,62513,,GH,95071893.0
554605,1888,1997-06-05,PRIJEM,PREVOD Z UCTU,43260,51299,,GH,95071893.0
554606,1888,1997-07-05,PRIJEM,PREVOD Z UCTU,28840,22989,,GH,95071893.0
554607,1888,1997-08-05,PRIJEM,PREVOD Z UCTU,28840,40268,,GH,95071893.0
554638,1888,1997-03-08,VYDAJ,VYBER,5100,69846,,,0.0
554639,1888,1997-04-29,VYDAJ,VYBER,5900,33286,,,0.0
554640,1888,1997-05-05,VYDAJ,VYBER,4200,58313,,,0.0
554641,1888,1997-05-29,VYDAJ,VYBER,5200,7735,,,0.0
554642,1888,1997-07-04,VYDAJ,VYBER,4900,8849,,,0.0
554643,1888,1997-08-06,VYDAJ,VYBER,5900,31099,,,0.0
554674,1888,1997-03-07,VYDAJ,PREVOD NA UCET,510,74946,SIPO,OP,88992631.0
554675,1888,1997-04-07,VYDAJ,PREVOD NA UCET,510,64259,SIPO,OP,88992631.0
554676,1888,1997-05-07,VYDAJ,PREVOD NA UCET,510,54534,SIPO,OP,88992631.0
554677,1888,1997-06-07,VYDAJ,PREVOD NA UCET,510,47520,SIPO,OP,88992631.0
554678,1888,1997-07-07,VYDAJ,PREVOD NA UCET,510,19210,SIPO,OP,88992631.0
554679,1888,1997-08-07,VYDAJ,PREVOD NA UCET,510,30589,SIPO,OP,88992631.0
554710,1888,1997-03-13,VYDAJ,PREVOD NA UCET,3473,58573, ,YZ,35539561.0
554711,1888,1997-04-13,VYDAJ,PREVOD NA UCET,3473,60786, ,YZ,35539561.0
554712,1888,1997-05-13,VYDAJ,PREVOD NA UCET,3473,51061, ,YZ,35539561.0
554713,1888,1997-06-13,VYDAJ,PREVOD NA UCET,3473,44047, ,YZ,35539561.0
554714,1888,1997-07-13,VYDAJ,PREVOD NA UCET,3473,15737, ,YZ,35539561.0
554715,1888,1997-08-13,VYDAJ,PREVOD NA UCET,3473,27116, ,YZ,35539561.0
554746,1888,1997-03-06,VYDAJ,PREVOD NA UCET,3269,75456,POJISTNE,OP,94599204.0
554747,1888,1997-04-06,VYDAJ,PREVOD NA UCET,3269,64769,POJISTNE,OP,94599204.0
554748,1888,1997-05-06,VYDAJ,PREVOD NA UCET,3269,55044,POJISTNE,OP,94599204.0
554749,1888,1997-06-06,VYDAJ,PREVOD NA UCET,3269,48030,POJISTNE,OP,94599204.0
554750,1888,1997-07-06,VYDAJ,PREVOD NA UCET,3269,19720,POJISTNE,OP,94599204.0
554751,1888,1997-08-06,VYDAJ,PREVOD NA UCET,3269,36999,POJISTNE,OP,94599204.0
554769,1888,1997-05-29,VYBER,VYBER,19126,12935,,,
554814,1888,1997-06-21,VYDAJ,VYBER,14100,13547,,,
554815,1888,1997-05-14,VYDAJ,VYBER,3300,47761,,,
554816,1888,1997-03-13,VYDAJ,VYBER,7800,62046,,,
554817,1888,1997-08-15,VYDAJ,VYBER,3600,23516,,,
554818,1888,1997-07-04,VYDAJ,VYBER,14700,-5851,,,
554840,1888,1997-03-31,VYDAJ,VYBER,15,39198,SLUZBY,,
554841,1888,1997-04-30,VYDAJ,VYBER,15,33673,SLUZBY,,
554842,1888,1997-05-31,VYDAJ,VYBER,15,8039,SLUZBY,,
554843,1888,1997-06-30,VYDAJ,VYBER,15,13749,SLUZBY,,
554844,1888,1997-07-31,VYDAJ,VYBER,15,11431,SLUZBY,,
554861,1888,1996-11-20,VYDAJ,VYBER,3500,25640,,,
554862,1888,1996-12-20,VYDAJ,VYBER,24700,44278,,,
554863,1888,1997-01-19,VYDAJ,VYBER,29100,44292,,,
554864,1888,1997-02-18,VYDAJ,VYBER,24000,49501,,,
554865,1888,1997-03-20,VYDAJ,VYBER,19800,38773,,,
554866,1888,1997-04-19,VYDAJ,VYBER,21600,39186,,,
554867,1888,1997-05-19,VYDAJ,VYBER,15700,32061,,,
554868,1888,1997-06-18,VYDAJ,VYBER,16400,27647,,,
554869,1888,1997-07-18,VYDAJ,VYBER,4400,11337,,,
554870,1888,1997-08-17,VYDAJ,VYBER,8500,15016,,,
3592747,1888,1996-11-30,PRIJEM,,39,25679,UROK,,
3592748,1888,1996-12-31,PRIJEM,,137,44552,UROK,,
3592749,1888,1997-01-31,PRIJEM,,184,44476,UROK,,
3592750,1888,1997-02-28,PRIJEM,,192,49693,UROK,,
3592751,1888,1997-03-31,PRIJEM,,223,39213,UROK,,
3592752,1888,1997-04-30,PRIJEM,,201,33487,UROK,,
3592753,1888,1997-05-31,PRIJEM,,160,7896,UROK,,
3592754,1888,1997-06-30,PRIJEM,,108,13763,UROK,,
3592755,1888,1997-07-31,PRIJEM,,55,11445,UROK,,
3681531,1888,1996-11-30,PRIJEM,,39,25718,UROK,,
3681532,1888,1996-12-31,PRIJEM,,137,44415,UROK,,
3681533,1888,1997-01-31,PRIJEM,,185,44661,UROK,,
3681534,1888,1997-02-28,PRIJEM,,193,49885,UROK,,
3681535,1888,1997-03-31,PRIJEM,,216,38989,UROK,,
3681536,1888,1997-04-30,PRIJEM,,201,33688,UROK,,
3681537,1888,1997-05-31,PRIJEM,,159,8054,UROK,,
3681538,1888,1997-06-30,PRIJEM,,108,13655,UROK,,
3681539,1888,1997-07-31,PRIJEM,,54,11391,UROK,,
3681540,1888,1997-07-31,VYDAJ,VYBER,2,11428,SANKC. UROK,,
560114,1906,1996-08-01,PRIJEM,VKLAD,1000,1000,,,
560116,1906,1996-08-16,PRIJEM,VKLAD,24582,66229,,,
560117,1906,1996-09-28,PRIJEM,VKLAD,22840,67670,,,
560119,1906,1996-12-05,PRIJEM,VKLAD,49785,81728,,,
560122,1906,1996-08-05,PRIJEM,VKLAD,40647,41647,,,
560124,1906,1997-08-20,PRIJEM,VKLAD,44991,102726,,,
560125,1906,1997-04-28,PRIJEM,VKLAD,47349,102710,,,
560126,1906,1997-07-26,PRIJEM,VKLAD,26346,90614,,,
560128,1906,1997-09-07,PRIJEM,VKLAD,6395,69894,,,
560130,1906,1997-05-27,PRIJEM,VKLAD,36062,127317,,,
560131,1906,1997-07-25,PRIJEM,VKLAD,44398,64268,,,
560133,1906,1997-05-21,PRIJEM,VKLAD,36162,93355,,,
560137,1906,1997-04-09,PRIJEM,VKLAD,42489,62874,,,
560139,1906,1997-01-10,PRIJEM,VKLAD,11070,66794,,,
560159,1906,1997-01-23,VYDAJ,VYBER,1700,48581,,,0.0
560160,1906,1997-01-26,VYDAJ,VYBER,1800,46781,,,0.0
560161,1906,1997-03-08,VYDAJ,VYBER,1600,20841,,,0.0
560162,1906,1997-04-06,VYDAJ,VYBER,2200,20385,,,0.0
560163,1906,1997-05-09,VYDAJ,VYBER,1400,64706,,,0.0
560164,1906,1997-06-15,VYDAJ,VYBER,1700,40403,,,0.0
560165,1906,1997-06-28,VYDAJ,VYBER,2000,34403,,,0.0
560166,1906,1997-08-23,VYDAJ,VYBER,2000,87826,,,0.0
560167,1906,1997-09-13,VYDAJ,VYBER,1800,60581,,,0.0
560195,1906,1997-01-11,VYDAJ,PREVOD NA UCET,7355,59439,SIPO,YZ,62735038.0
560196,1906,1997-02-11,VYDAJ,PREVOD NA UCET,7355,18224,SIPO,YZ,62735038.0
560197,1906,1997-03-11,VYDAJ,PREVOD NA UCET,7355,13486,SIPO,YZ,62735038.0
560198,1906,1997-04-11,VYDAJ,PREVOD NA UCET,7355,55519,SIPO,YZ,62735038.0
560199,1906,1997-05-11,VYDAJ,PREVOD NA UCET,7355,57351,SIPO,YZ,62735038.0
560200,1906,1997-06-11,VYDAJ,PREVOD NA UCET,7355,42261,SIPO,YZ,62735038.0
560201,1906,1997-07-11,VYDAJ,PREVOD NA UCET,7355,20028,SIPO,YZ,62735038.0
560202,1906,1997-08-11,VYDAJ,PREVOD NA UCET,7355,57893,SIPO,YZ,62735038.0
560203,1906,1997-09-11,VYDAJ,PREVOD NA UCET,7355,62539,SIPO,YZ,62735038.0
560231,1906,1997-01-13,VYDAJ,PREVOD NA UCET,158,59281, ,YZ,40499287.0
560232,1906,1997-02-13,VYDAJ,PREVOD NA UCET,158,18066, ,YZ,40499287.0
560233,1906,1997-03-13,VYDAJ,PREVOD NA UCET,158,13328, ,YZ,40499287.0
560234,1906,1997-04-13,VYDAJ,PREVOD NA UCET,158,55361, ,YZ,40499287.0
560235,1906,1997-05-13,VYDAJ,PREVOD NA UCET,158,57193, ,YZ,40499287.0
560236,1906,1997-06-13,VYDAJ,PREVOD NA UCET,158,42103, ,YZ,40499287.0
560237,1906,1997-07-13,VYDAJ,PREVOD NA UCET,158,19870, ,YZ,40499287.0
560238,1906,1997-08-13,VYDAJ,PREVOD NA UCET,158,57735, ,YZ,40499287.0
560239,1906,1997-09-13,VYDAJ,PREVOD NA UCET,158,62381, ,YZ,40499287.0
560257,1906,1997-06-01,VYBER,VYBER,11378,49616,,,
560282,1906,1997-01-15,VYDAJ,VYBER,3000,56281,,,
560283,1906,1997-01-30,VYDAJ,VYBER,6000,25381,,,
560284,1906,1997-01-28,VYDAJ,VYBER,5100,31381,,,
560286,1906,1997-01-28,VYDAJ,VYBER,4800,41981,,,
560287,1906,1997-01-20,VYDAJ,VYBER,6000,50281,,,
560297,1906,1997-07-06,VYDAJ,VYBER,7200,27383,,,
560298,1906,1997-08-23,VYDAJ,VYBER,12900,89826,,,
560299,1906,1997-05-28,VYDAJ,VYBER,5700,60717,,,
560300,1906,1997-05-22,VYDAJ,VYBER,2100,91255,,,
560322,1906,1997-01-31,VYDAJ,VYBER,15,25579,SLUZBY,,
560323,1906,1997-02-28,VYDAJ,VYBER,15,22441,SLUZBY,,
560324,1906,1997-03-31,VYDAJ,VYBER,15,22585,SLUZBY,,
560325,1906,1997-04-30,VYDAJ,VYBER,15,66106,SLUZBY,,
560326,1906,1997-05-31,VYDAJ,VYBER,15,60994,SLUZBY,,
560327,1906,1997-06-30,VYDAJ,VYBER,15,34583,SLUZBY,,
560328,1906,1997-07-31,VYDAJ,VYBER,15,65248,SLUZBY,,
560329,1906,1997-08-31,VYDAJ,VYBER,15,63499,SLUZBY,,
560330,1906,1997-09-30,VYDAJ,VYBER,15,51718,SLUZBY,,
560345,1906,1996-08-31,VYDAJ,VYBER,21600,44830,,,
560346,1906,1996-09-30,VYDAJ,VYBER,21600,46257,,,
560347,1906,1996-10-30,VYDAJ,VYBER,8600,37657,,,
560348,1906,1996-11-29,VYDAJ,VYBER,6100,31750,,,
560349,1906,1996-12-29,VYDAJ,VYBER,26200,55528,,,
560350,1906,1997-01-28,VYDAJ,VYBER,5500,36481,,,
560351,1906,1997-02-27,PRIJEM,VKLAD,4300,22366,,,
560352,1906,1997-03-29,PRIJEM,VKLAD,9200,22528,,,
560353,1906,1997-04-28,VYDAJ,VYBER,36800,65910,,,
560354,1906,1997-05-27,VYDAJ,VYBER,38800,88517,,,
560355,1906,1997-05-28,VYDAJ,VYBER,22100,66417,,,
560356,1906,1997-06-27,VYDAJ,VYBER,4000,36403,,,
560357,1906,1997-07-27,VYDAJ,VYBER,25500,65114,,,
560358,1906,1997-08-26,VYDAJ,VYBER,24600,63226,,,
560359,1906,1997-09-25,VYDAJ,VYBER,9100,51481,,,
3593421,1906,1996-08-31,PRIJEM,,201,66430,UROK,,
3593422,1906,1996-09-30,PRIJEM,,187,67857,UROK,,
3593423,1906,1996-10-31,PRIJEM,,193,37850,UROK,,
3593424,1906,1996-11-30,PRIJEM,,193,31943,UROK,,
3593425,1906,1996-12-31,PRIJEM,,197,55724,UROK,,
3593426,1906,1997-01-31,PRIJEM,,212,25593,UROK,,
3593427,1906,1997-02-28,PRIJEM,,90,22455,UROK,,
3593428,1906,1997-03-31,PRIJEM,,72,22599,UROK,,
3593429,1906,1997-04-30,PRIJEM,,211,66121,UROK,,
3593430,1906,1997-05-31,PRIJEM,,292,61009,UROK,,
3593431,1906,1997-06-30,PRIJEM,,195,34598,UROK,,
3593432,1906,1997-07-31,PRIJEM,,148,65262,UROK,,
3593433,1906,1997-08-31,PRIJEM,,288,63513,UROK,,
3593434,1906,1997-09-30,PRIJEM,,252,51733,UROK,,
3594237,1928,1997-03-31,PRIJEM,,37,14442,UROK,,
3594238,1928,1997-04-30,PRIJEM,,98,29645,UROK,,
3594239,1928,1997-05-31,PRIJEM,,155,42905,UROK,,
3594240,1928,1997-06-30,PRIJEM,,133,52896,UROK,,
3594241,1928,1997-07-31,PRIJEM,,136,32537,UROK,,
3594242,1928,1997-08-31,PRIJEM,,160,32687,UROK,,
3594243,1928,1997-09-30,PRIJEM,,161,33738,UROK,,
3594244,1928,1997-10-31,PRIJEM,,164,30792,UROK,,
3594245,1928,1997-11-30,PRIJEM,,139,28864,UROK,,
3594246,1928,1997-12-31,PRIJEM,,126,19095,UROK,,
3594247,1928,1998-01-31,PRIJEM,,54,13939,UROK,,
3594248,1928,1998-02-28,PRIJEM,,70,19200,UROK,,
3594249,1928,1998-03-31,PRIJEM,,76,20683,UROK,,
3594250,1928,1998-04-30,PRIJEM,,102,30273,UROK,,
3594251,1928,1998-05-31,PRIJEM,,42,24183,UROK,,
3594252,1928,1998-06-30,PRIJEM,,127,33353,UROK,,
3594253,1928,1998-07-31,PRIJEM,,144,36587,UROK,,
3594254,1928,1998-08-31,PRIJEM,,146,32407,UROK,,
3594255,1928,1998-09-30,PRIJEM,,151,37548,UROK,,
3594256,1928,1998-10-31,PRIJEM,,168,36506,UROK,,
3594257,1928,1998-11-30,PRIJEM,,167,38464,UROK,,
566378,1928,1997-03-02,PRIJEM,VKLAD,500,500,,,
566381,1928,1997-03-13,PRIJEM,PREVOD Z UCTU,13905,14405,,UV,51389735.0
566382,1928,1997-04-13,PRIJEM,PREVOD Z UCTU,13905,29547,,UV,51389735.0
566383,1928,1997-05-13,PRIJEM,PREVOD Z UCTU,13905,42750,,UV,51389735.0
566384,1928,1997-06-13,PRIJEM,PREVOD Z UCTU,20858,52763,,UV,51389735.0
566385,1928,1997-07-13,PRIJEM,PREVOD Z UCTU,13905,46601,,UV,51389735.0
566386,1928,1997-08-13,PRIJEM,PREVOD Z UCTU,13905,44128,,UV,51389735.0
566387,1928,1997-09-13,PRIJEM,PREVOD Z UCTU,13905,44178,,UV,51389735.0
566388,1928,1997-10-13,PRIJEM,PREVOD Z UCTU,13905,46329,,UV,51389735.0
566389,1928,1997-11-13,PRIJEM,PREVOD Z UCTU,13905,37025,,UV,51389735.0
566390,1928,1997-12-13,PRIJEM,PREVOD Z UCTU,20858,38868,,UV,51389735.0
566391,1928,1998-01-13,PRIJEM,PREVOD Z UCTU,13905,28185,,UV,51389735.0
566392,1928,1998-02-13,PRIJEM,PREVOD Z UCTU,13905,27830,,UV,51389735.0
566393,1928,1998-03-13,PRIJEM,PREVOD Z UCTU,13905,33090,,UV,51389735.0
566394,1928,1998-04-13,PRIJEM,PREVOD Z UCTU,13905,28571,,UV,51389735.0
566395,1928,1998-05-13,PRIJEM,PREVOD Z UCTU,13905,20641,,UV,51389735.0
566396,1928,1998-06-13,PRIJEM,PREVOD Z UCTU,20858,45026,,UV,51389735.0
566397,1928,1998-07-13,PRIJEM,PREVOD Z UCTU,13905,47243,,UV,51389735.0
566398,1928,1998-08-13,PRIJEM,PREVOD Z UCTU,13905,50478,,UV,51389735.0
566399,1928,1998-09-13,PRIJEM,PREVOD Z UCTU,13905,44297,,UV,51389735.0
566400,1928,1998-10-13,PRIJEM,PREVOD Z UCTU,13905,51438,,UV,51389735.0
566401,1928,1998-11-13,PRIJEM,PREVOD Z UCTU,13905,47697,,UV,51389735.0
566410,1928,1997-08-11,VYDAJ,VYBER,2300,30223,,,0.0
566411,1928,1997-08-26,VYDAJ,VYBER,1700,42428,,,0.0
566412,1928,1997-10-07,VYDAJ,VYBER,1300,32424,,,0.0
566413,1928,1997-10-26,VYDAJ,VYBER,1900,44429,,,0.0
566414,1928,1997-12-17,VYDAJ,VYBER,2100,36768,,,0.0
566415,1928,1998-01-24,VYDAJ,VYBER,1500,1485,,,0.0
566416,1928,1998-02-15,VYDAJ,VYBER,2000,25830,,,0.0
566417,1928,1998-03-25,VYDAJ,VYBER,1800,5007,,,0.0
566418,1928,1998-04-23,VYDAJ,VYBER,2300,26271,,,0.0
566420,1928,1998-06-18,VYDAJ,VYBER,2200,42826,,,0.0
566421,1928,1998-06-28,VYDAJ,VYBER,2200,33226,,,0.0
566422,1928,1998-08-18,VYDAJ,VYBER,2500,47978,,,0.0
566423,1928,1998-09-11,VYDAJ,VYBER,2000,30392,,,0.0
566424,1928,1998-10-14,VYDAJ,VYBER,2500,48938,,,0.0
566425,1928,1998-11-09,VYDAJ,VYBER,2700,33792,,,0.0
566429,1928,1997-12-04,VYBER,VYBER,10839,18010,,,
566431,1928,1997-11-04,VYBER,VYBER,7658,23120,,,
566432,1928,1998-03-14,VYBER,VYBER,11583,21507,,,
566433,1928,1998-08-20,VYBER,VYBER,19017,28961,,,
566435,1928,1998-04-30,VYBER,VYBER,23522,6751,,,
566436,1928,1998-04-03,VYBER,VYBER,6003,14666,,,
566440,1928,1998-01-13,VYDAJ,VYBER,18600,9585,,,
566441,1928,1997-12-20,VYDAJ,VYBER,6300,30468,,,
566449,1928,1998-01-17,VYDAJ,VYBER,3000,2985,,,
566450,1928,1998-01-07,VYDAJ,VYBER,2100,14280,,,
566451,1928,1998-01-02,VYDAJ,VYBER,2700,16380,,,
566452,1928,1998-01-13,VYDAJ,VYBER,3600,5985,,,
566455,1928,1997-09-04,VYDAJ,VYBER,2400,30273,,,
566459,1928,1997-12-29,VYDAJ,VYBER,9900,18968,,,
566460,1928,1998-03-23,VYDAJ,VYBER,14700,6807,,,
566462,1928,1998-02-21,VYDAJ,VYBER,14400,11430,,,
566463,1928,1998-09-15,VYDAJ,VYBER,5100,39197,,,
566464,1928,1998-07-21,VYDAJ,VYBER,8400,38843,,,
566472,1928,1997-07-31,VYDAJ,VYBER,15,32523,SLUZBY,,
566473,1928,1997-08-31,VYDAJ,VYBER,15,32673,SLUZBY,,
566474,1928,1997-09-30,VYDAJ,VYBER,15,33724,SLUZBY,,
566475,1928,1997-10-31,VYDAJ,VYBER,15,30778,SLUZBY,,
566476,1928,1997-11-30,VYDAJ,VYBER,15,28849,SLUZBY,,
566477,1928,1997-12-31,VYDAJ,VYBER,15,19080,SLUZBY,,
566478,1928,1998-01-31,VYDAJ,VYBER,15,13925,SLUZBY,,
566479,1928,1998-02-28,VYDAJ,VYBER,15,19185,SLUZBY,,
566480,1928,1998-03-31,VYDAJ,VYBER,15,20669,SLUZBY,,
566481,1928,1998-04-30,VYDAJ,VYBER,15,6736,SLUZBY,,
566482,1928,1998-05-31,VYDAJ,VYBER,15,24168,SLUZBY,,
566483,1928,1998-06-30,VYDAJ,VYBER,15,33338,SLUZBY,,
566484,1928,1998-07-31,VYDAJ,VYBER,15,36573,SLUZBY,,
566485,1928,1998-08-31,VYDAJ,VYBER,15,32392,SLUZBY,,
566486,1928,1998-09-30,VYDAJ,VYBER,15,37533,SLUZBY,,
566487,1928,1998-10-31,VYDAJ,VYBER,15,36492,SLUZBY,,
566488,1928,1998-11-30,VYDAJ,VYBER,15,38449,SLUZBY,,
566489,1928,1997-04-01,PRIJEM,VKLAD,1200,15642,,,
566490,1928,1997-05-01,VYDAJ,VYBER,800,28845,,,
566491,1928,1997-05-31,VYDAJ,VYBER,11000,31905,,,
566492,1928,1997-06-30,VYDAJ,VYBER,20200,32696,,,
566493,1928,1997-07-30,VYDAJ,VYBER,14200,32401,,,
566494,1928,1997-08-29,VYDAJ,VYBER,9900,32528,,,
566495,1928,1997-09-28,VYDAJ,VYBER,10600,33578,,,
566496,1928,1997-10-28,VYDAJ,VYBER,13800,30629,,,
566497,1928,1997-11-27,VYDAJ,VYBER,8300,28725,,,
566498,1928,1997-12-27,VYDAJ,VYBER,1600,28868,,,
566499,1928,1998-01-26,PRIJEM,VKLAD,12400,13885,,,
566500,1928,1998-02-25,PRIJEM,VKLAD,7700,19130,,,
566501,1928,1998-03-27,PRIJEM,VKLAD,15600,20607,,,
566502,1928,1998-04-26,PRIJEM,VKLAD,3900,30171,,,
566503,1928,1998-05-26,PRIJEM,VKLAD,3500,24141,,,
566504,1928,1998-06-25,VYDAJ,VYBER,7400,35426,,,
566505,1928,1998-07-25,VYDAJ,VYBER,2400,36443,,,
566506,1928,1998-08-24,PRIJEM,VKLAD,3300,32261,,,
566507,1928,1998-09-23,VYDAJ,VYBER,1800,37397,,,
566508,1928,1998-10-23,VYDAJ,VYBER,12600,36338,,,
566509,1928,1998-11-22,VYDAJ,VYBER,9400,38297,,,
3595578,1967,1995-03-31,PRIJEM,,46,21281,UROK,,
3595579,1967,1995-04-30,PRIJEM,,144,44785,UROK,,
3595580,1967,1995-05-31,PRIJEM,,202,55660,UROK,,
3595581,1967,1995-06-30,PRIJEM,,231,42392,UROK,,
3595582,1967,1995-07-31,PRIJEM,,276,78147,UROK,,
3595583,1967,1995-08-31,PRIJEM,,325,54871,UROK,,
3595584,1967,1995-09-30,PRIJEM,,314,41485,UROK,,
3595585,1967,1995-10-31,PRIJEM,,247,69812,UROK,,
3595586,1967,1995-11-30,PRIJEM,,140,21458,UROK,,
3595587,1967,1995-12-31,PRIJEM,,59,7722,UROK,,
3595588,1967,1996-01-31,PRIJEM,,46,17428,UROK,,
3595589,1967,1996-02-29,PRIJEM,,46,5880,UROK,,
3595590,1967,1996-03-31,PRIJEM,,50,26758,UROK,,
577722,1967,1995-02-13,PRIJEM,VKLAD,900,900,,,
577723,1967,1995-07-17,PRIJEM,VKLAD,43479,77871,,,
577724,1967,1995-10-14,PRIJEM,VKLAD,27232,83729,,,
577725,1967,1995-04-11,PRIJEM,VKLAD,45461,66742,,,
577726,1967,1995-10-07,PRIJEM,VKLAD,47112,88597,,,
577727,1967,1995-05-21,PRIJEM,VKLAD,17773,55458,,,
577728,1967,1995-03-16,PRIJEM,VKLAD,8435,21235,,,
577741,1967,1996-01-26,PRIJEM,VKLAD,12825,17382,,,
577742,1967,1996-04-11,PRIJEM,VKLAD,45663,74891,,,
577743,1967,1996-03-28,PRIJEM,VKLAD,13957,26707,,,
577745,1967,1996-01-01,PRIJEM,VKLAD,15629,23321,,,
577792,1967,1995-09-29,VYDAJ,VYBER,3000,41171,,,0.0
577793,1967,1995-11-14,VYDAJ,VYBER,4300,21318,,,0.0
577794,1967,1995-12-18,VYDAJ,VYBER,4800,7664,,,0.0
577795,1967,1996-01-14,VYDAJ,VYBER,4500,18721,,,0.0
577796,1967,1996-02-13,VYDAJ,VYBER,6600,19998,,,0.0
577797,1967,1996-03-12,VYDAJ,VYBER,6900,12750,,,0.0
577798,1967,1996-04-18,VYDAJ,VYBER,5300,55427,,,0.0
577840,1967,1995-10-14,VYDAJ,PREVOD NA UCET,14164,69565,SIPO,KL,91595464.0
577841,1967,1995-11-14,VYDAJ,PREVOD NA UCET,14164,25618,SIPO,KL,91595464.0
577842,1967,1995-12-14,VYDAJ,PREVOD NA UCET,14164,12464,SIPO,KL,91595464.0
577843,1967,1996-01-14,VYDAJ,PREVOD NA UCET,14164,4557,SIPO,KL,91595464.0
577844,1967,1996-02-14,VYDAJ,PREVOD NA UCET,14164,5834,SIPO,KL,91595464.0
